"","Rental_ID","Rent_Price","No_Bedrooms","No_Bathrooms","Neighborhood","SubMarket","Borough"
"4572",6991,2995,2,1,"Bushwick","East Brooklyn","Brooklyn"
"4573",3760,3700,2,2,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"4574",6655,2950,1,1,"Midtown East","All Midtown","Manhattan"
"4575",7092,3150,0,1,"Upper West Side","All Upper West Side","Manhattan"
"4576",411,1450,0,1,"Hamilton Heights","All Upper Manhattan","Manhattan"
"4577",6524,2395,0,1,"Midtown West","All Midtown","Manhattan"
"4578",6492,4450,1,1,"Midtown East","All Midtown","Manhattan"
"4579",1863,4850,1,1,"East Village","All Downtown","Manhattan"
"4580",7808,3662,1,1,"Midtown East","All Midtown","Manhattan"
"4581",4339,8995,1,2,"Tribeca","All Downtown","Manhattan"
"4582",6309,5900,3,2,"Williamsburg","North Brooklyn","Brooklyn"
"4583",7783,3399,2,1,"Midtown West","All Midtown","Manhattan"
"4584",5482,15000,3,3,"Central Park South","All Midtown","Manhattan"
"4585",5855,4000,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4586",2221,4200,1,1,"Midtown West","All Midtown","Manhattan"
"4587",70,2800,1,1,"Astoria","Northwest Queens","Queens"
"4588",6304,2545,1,1,"Astoria","Northwest Queens","Queens"
"4589",9429,3500,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4590",10069,2500,2,1,"Midtown East","All Midtown","Manhattan"
"4591",7567,2550,0,1,"Upper West Side","All Upper West Side","Manhattan"
"4592",176,4965,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4593",3382,2550,0,1,"Midtown East","All Midtown","Manhattan"
"4594",2100,6520,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4595",10792,3550,2,2,"Cobble Hill","Northwest Brooklyn","Brooklyn"
"4596",8934,2550,2,1,"Sunnyside","Northwest Queens","Queens"
"4597",2097,4650,1,1,"Battery Park City","All Downtown","Manhattan"
"4598",8754,6850,2,2,"Battery Park City","All Downtown","Manhattan"
"4599",8836,3241,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"4600",27,2600,1,1,"Park Slope","Prospect Park","Brooklyn"
"4601",3325,3400,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4602",8917,2999,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4603",8544,2050,0,1,"Midtown East","All Midtown","Manhattan"
"4604",4539,2350,0,1,"East Village","All Downtown","Manhattan"
"4605",1473,16000,3,3,"Midtown East","All Midtown","Manhattan"
"4606",9079,3428,1,1,"Gramercy Park","All Downtown","Manhattan"
"4607",1031,17900,3,2,"Midtown West","All Midtown","Manhattan"
"4608",900,3250,3,1,"Gowanus","Northwest Brooklyn","Brooklyn"
"4609",1551,9150,2,2,"Tribeca","All Downtown","Manhattan"
"4610",2358,4750,2,2,"Long Island City","Northwest Queens","Queens"
"4611",6735,4500,2,2,"Prospect Heights","Prospect Park","Brooklyn"
"4612",1198,4020,1,1,"Financial District","All Downtown","Manhattan"
"4613",11187,1895,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"4614",5517,4330,1,1,"Flatiron","All Downtown","Manhattan"
"4615",6081,4430,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4616",6918,4930,1,1,"Chelsea","All Downtown","Manhattan"
"4617",9699,1995,2,1,"Bushwick","East Brooklyn","Brooklyn"
"4618",5287,2100,0,1,"Fort Greene","Northwest Brooklyn","Brooklyn"
"4619",1752,6250,2,2,"Flatiron","All Downtown","Manhattan"
"4620",10175,3895,4,1,"Crown Heights","East Brooklyn","Brooklyn"
"4621",9842,1850,2,1,"Hamilton Heights","All Upper Manhattan","Manhattan"
"4622",7445,3950,0,1,"Chelsea","All Downtown","Manhattan"
"4623",9874,2850,0,1,"Midtown","All Midtown","Manhattan"
"4624",5442,5000,1,1,"Midtown South","All Midtown","Manhattan"
"4625",6291,1625,0,1,"Windsor Terrace","Prospect Park","Brooklyn"
"4626",5454,6995,1,1,"Nolita","All Downtown","Manhattan"
"4627",1906,3000,2,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"4628",184,8500,2,2,"Chelsea","All Downtown","Manhattan"
"4629",6253,1475,0,1,"Bay Ridge","South Brooklyn","Brooklyn"
"4630",8419,2700,2,1,"East Harlem","All Upper Manhattan","Manhattan"
"4631",7835,3195,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4632",2458,2700,3,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4633",2880,6400,1,1,"Soho","All Downtown","Manhattan"
"4634",11201,4025,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"4635",10618,2000,1,1,"Astoria","Northwest Queens","Queens"
"4636",3318,2900,1,1,"Midtown East","All Midtown","Manhattan"
"4637",7443,4000,1,1,"Midtown","All Midtown","Manhattan"
"4638",11286,8760,2,2,"Midtown East","All Midtown","Manhattan"
"4639",6328,1999,2,1,"Forest Hills","Central Queens","Queens"
"4640",5732,3720,0,1,"Financial District","All Downtown","Manhattan"
"4641",9236,5995,2,2,"Financial District","All Downtown","Manhattan"
"4642",9101,9450,4,2,"Midtown","All Midtown","Manhattan"
"4643",6163,3850,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"4644",2936,7500,2,2,"Midtown West","All Midtown","Manhattan"
"4645",3418,5700,1,1,"Chelsea","All Downtown","Manhattan"
"4646",4731,3500,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4647",2510,8750,2,2,"Battery Park City","All Downtown","Manhattan"
"4648",1672,20000,3,3,"Midtown East","All Midtown","Manhattan"
"4649",10914,4850,3,2,"Midtown East","All Midtown","Manhattan"
"4650",10607,4190,1,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"4651",7314,16995,3,3,"Upper West Side","All Upper West Side","Manhattan"
"4652",11175,2700,2,1,"Washington Heights","All Upper Manhattan","Manhattan"
"4653",5107,4200,2,2,"Boerum Hill","Northwest Brooklyn","Brooklyn"
"4654",6155,4625,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4655",9305,2500,1,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4656",5242,4995,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4657",10365,2480,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4658",9562,1895,2,2,"Astoria","Northwest Queens","Queens"
"4659",5314,7011,2,2,"Upper East Side","All Upper East Side","Manhattan"
"4660",2811,3950,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4661",10712,4200,3,2,"Chelsea","All Downtown","Manhattan"
"4662",4140,2875,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"4663",1839,4299,2,1,"Gramercy Park","All Downtown","Manhattan"
"4664",713,2150,3,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4665",5063,12195,3,3,"Upper West Side","All Upper West Side","Manhattan"
"4666",3319,5995,2,1,"East Village","All Downtown","Manhattan"
"4667",5411,3899,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"4668",5610,3095,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4669",3604,6350,3,2,"Midtown West","All Midtown","Manhattan"
"4670",2278,1650,0,1,"Rego Park","Central Queens","Queens"
"4671",1613,3950,1,1,"Midtown West","All Midtown","Manhattan"
"4672",4160,2500,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4673",4775,8950,2,2,"Chelsea","All Downtown","Manhattan"
"4674",6611,3500,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4675",6270,2595,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4676",5797,1700,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"4677",8911,2495,0,1,"Midtown East","All Midtown","Manhattan"
"4678",8633,4595,1,1,"Greenwich Village","All Downtown","Manhattan"
"4679",3734,3589,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4680",9614,3250,1,1,"Midtown East","All Midtown","Manhattan"
"4681",337,5995,1,1,"Chelsea","All Downtown","Manhattan"
"4682",9746,7509,2,2,"Flatiron","All Downtown","Manhattan"
"4683",855,3200,0,1,"Chelsea","All Downtown","Manhattan"
"4684",6554,4390,1,1,"Midtown West","All Midtown","Manhattan"
"4685",11068,2500,2,1,"Greenwood","South Brooklyn","Brooklyn"
"4686",2143,2050,1,1,"Astoria","Northwest Queens","Queens"
"4687",6064,4350,2,2,"Long Island City","Northwest Queens","Queens"
"4688",3216,4525,3,1,"Lower East Side","All Downtown","Manhattan"
"4689",1903,8300,3,2,"Upper East Side","All Upper East Side","Manhattan"
"4690",5127,2295,0,1,"West Village","All Downtown","Manhattan"
"4691",8604,4640,2,2,"Midtown West","All Midtown","Manhattan"
"4692",7406,7285,2,2,"Gramercy Park","All Downtown","Manhattan"
"4693",9581,1345,0,1,"Elmhurst","Central Queens","Queens"
"4694",5079,4575,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4695",10518,6995,2,2,"Battery Park City","All Downtown","Manhattan"
"4696",4134,2295,2,1,"Washington Heights","All Upper Manhattan","Manhattan"
"4697",3241,8995,3,2,"Chelsea","All Downtown","Manhattan"
"4698",10709,3300,1,1,"Midtown East","All Midtown","Manhattan"
"4699",11298,3100,0,1,"Midtown South","All Midtown","Manhattan"
"4700",1105,3800,0,1,"Financial District","All Downtown","Manhattan"
"4701",11039,13500,2,2,"West Village","All Downtown","Manhattan"
"4702",1687,3800,1,1,"Midtown West","All Midtown","Manhattan"
"4703",1892,4650,1,1,"Midtown West","All Midtown","Manhattan"
"4704",3700,4975,2,1,"Central Park South","All Midtown","Manhattan"
"4705",9970,3650,1,1,"Midtown East","All Midtown","Manhattan"
"4706",7006,5250,1,1,"Midtown","All Midtown","Manhattan"
"4707",3521,1850,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"4708",9143,3650,1,1,"Chelsea","All Downtown","Manhattan"
"4709",1760,3800,1,1,"Flatiron","All Downtown","Manhattan"
"4710",6741,3270,0,1,"Cobble Hill","Northwest Brooklyn","Brooklyn"
"4711",2182,5999,2,2,"Financial District","All Downtown","Manhattan"
"4712",1766,3100,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4713",7603,5740,2,2,"Midtown East","All Midtown","Manhattan"
"4714",7641,3300,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"4715",5802,3200,1,1,"Midtown West","All Midtown","Manhattan"
"4716",3121,18000,4,4,"Tribeca","All Downtown","Manhattan"
"4717",3138,3125,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4718",3232,5125,3,2,"Long Island City","Northwest Queens","Queens"
"4719",6909,3988,1,1,"Midtown West","All Midtown","Manhattan"
"4720",10027,5495,1,2,"Financial District","All Downtown","Manhattan"
"4721",2133,2900,1,1,"Forest Hills","Central Queens","Queens"
"4722",3886,3200,1,1,"Chelsea","All Downtown","Manhattan"
"4723",7860,5500,2,2,"Midtown","All Midtown","Manhattan"
"4724",1849,9150,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4725",10409,3995,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4726",6770,1895,2,2,"Astoria","Northwest Queens","Queens"
"4727",1286,3700,3,2,"Ridgewood","Central Queens","Queens"
"4728",3529,7000,3,2,"Midtown East","All Midtown","Manhattan"
"4729",7134,8000,2,2,"Chelsea","All Downtown","Manhattan"
"4730",3504,1845,0,1,"Rego Park","Central Queens","Queens"
"4731",4809,3000,3,1,"Astoria","Northwest Queens","Queens"
"4732",4565,7900,2,2,"Battery Park City","All Downtown","Manhattan"
"4733",3598,2750,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4734",6960,2635,1,1,"Greenpoint","North Brooklyn","Brooklyn"
"4735",6136,3225,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4736",2959,6350,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4737",7558,4500,1,1,"Midtown South","All Midtown","Manhattan"
"4738",5812,1800,1,1,"Kew Gardens","Northeast Queens","Queens"
"4739",6066,9500,3,2,"Upper West Side","All Upper West Side","Manhattan"
"4740",3709,8980,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4741",6434,4500,3,2,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4742",536,6250,2,2,"Midtown","All Midtown","Manhattan"
"4743",8035,5555,2,2,"Financial District","All Downtown","Manhattan"
"4744",2545,5500,2,2,"Financial District","All Downtown","Manhattan"
"4745",5601,3760,1,1,"Midtown East","All Midtown","Manhattan"
"4746",832,4200,1,1,"Soho","All Downtown","Manhattan"
"4747",307,7500,3,3,"Upper East Side","All Upper East Side","Manhattan"
"4748",2096,3850,1,1,"Financial District","All Downtown","Manhattan"
"4749",61,4300,1,1,"Financial District","All Downtown","Manhattan"
"4750",5463,3900,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4751",10352,1900,1,1,"East Harlem","All Upper Manhattan","Manhattan"
"4752",2667,3399,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4753",6072,4195,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4754",2300,5400,1,1,"Midtown","All Midtown","Manhattan"
"4755",99,8950,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4756",6059,2250,1,1,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"4757",8752,1800,1,1,"Forest Hills","Central Queens","Queens"
"4758",644,13950,2,2,"Soho","All Downtown","Manhattan"
"4759",10622,3375,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4760",7975,2500,1,1,"Midtown East","All Midtown","Manhattan"
"4761",8658,9201,3,2,"Chelsea","All Downtown","Manhattan"
"4762",6411,4145,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4763",6575,3300,2,1,"Astoria","Northwest Queens","Queens"
"4764",10492,10500,3,2,"Tribeca","All Downtown","Manhattan"
"4765",8319,1950,1,1,"Sunnyside","Northwest Queens","Queens"
"4766",5302,4925,1,1,"Midtown South","All Midtown","Manhattan"
"4767",640,1950,0,1,"Upper West Side","All Upper West Side","Manhattan"
"4768",7049,6500,0,2,"Tribeca","All Downtown","Manhattan"
"4769",4729,3350,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"4770",5160,2392,2,1,"Central Harlem","All Upper Manhattan","Manhattan"
"4771",5548,3213,0,1,"Midtown West","All Midtown","Manhattan"
"4772",1180,3195,1,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"4773",3139,6246,3,2,"Upper East Side","All Upper East Side","Manhattan"
"4774",3681,4350,1,1,"Tribeca","All Downtown","Manhattan"
"4775",8314,3181,0,1,"Financial District","All Downtown","Manhattan"
"4776",9309,3700,2,2,"Forest Hills","Central Queens","Queens"
"4777",1280,3184,3,2,"Bushwick","East Brooklyn","Brooklyn"
"4778",6369,3800,1,1,"Midtown South","All Midtown","Manhattan"
"4779",2328,9500,2,2,"Gramercy Park","All Downtown","Manhattan"
"4780",592,3099,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"4781",263,16500,3,2,"Upper West Side","All Upper West Side","Manhattan"
"4782",6773,10000,2,2,"Chelsea","All Downtown","Manhattan"
"4783",3221,3800,1,1,"Midtown South","All Midtown","Manhattan"
"4784",9006,8200,2,1,"West Village","All Downtown","Manhattan"
"4785",9030,2850,1,1,"Midtown East","All Midtown","Manhattan"
"4786",6766,3950,2,1,"Midtown East","All Midtown","Manhattan"
"4787",6068,3750,0,1,"Battery Park City","All Downtown","Manhattan"
"4788",7615,3920,0,1,"Chelsea","All Downtown","Manhattan"
"4789",7645,2850,1,1,"Midtown South","All Midtown","Manhattan"
"4790",1669,10500,2,2,"Tribeca","All Downtown","Manhattan"
"4791",6666,3670,1,1,"Midtown West","All Midtown","Manhattan"
"4792",1101,14000,3,2,"West Village","All Downtown","Manhattan"
"4793",4040,12750,2,2,"Midtown East","All Midtown","Manhattan"
"4794",4655,9855,3,2,"Chelsea","All Downtown","Manhattan"
"4795",357,6995,1,2,"East Village","All Downtown","Manhattan"
"4796",4973,2350,1,1,"Astoria","Northwest Queens","Queens"
"4797",5574,1750,1,1,"Central Harlem","All Upper Manhattan","Manhattan"
"4798",4909,2350,0,1,"Midtown South","All Midtown","Manhattan"
"4799",9439,3000,0,1,"Midtown East","All Midtown","Manhattan"
"4800",6213,4800,2,1,"Greenwich Village","All Downtown","Manhattan"
"4801",9244,6923,3,2,"Williamsburg","North Brooklyn","Brooklyn"
"4802",7576,3995,1,1,"Financial District","All Downtown","Manhattan"
"4803",8228,4595,2,2,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4804",5854,2300,2,1,"Greenpoint","North Brooklyn","Brooklyn"
"4805",2818,3700,1,1,"Financial District","All Downtown","Manhattan"
"4806",7205,4750,2,1,"Midtown West","All Midtown","Manhattan"
"4807",6804,1795,1,1,"Flushing","Northeast Queens","Queens"
"4808",5114,5900,1.5,2,"Financial District","All Downtown","Manhattan"
"4809",4638,2870,1,1,"Midtown West","All Midtown","Manhattan"
"4810",2930,2450,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4811",2018,2300,0,1,"Central Harlem","All Upper Manhattan","Manhattan"
"4812",10135,4523,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4813",5241,2850,0.5,1,"Financial District","All Downtown","Manhattan"
"4814",2846,10000,2,2,"Soho","All Downtown","Manhattan"
"4815",3120,20000,4,4,"Tribeca","All Downtown","Manhattan"
"4816",1899,19950,3,3,"Tribeca","All Downtown","Manhattan"
"4817",2292,7850,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4818",2486,2660,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4819",3118,2100,0,1,"Brooklyn Heights","Northwest Brooklyn","Brooklyn"
"4820",5419,5000,4,1,"Morningside Heights","All Upper Manhattan","Manhattan"
"4821",3114,4110,1,1,"Midtown East","All Midtown","Manhattan"
"4822",422,9995,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4823",11323,4381,1,1,"Flatiron","All Downtown","Manhattan"
"4824",1605,3195,2,1,"Midtown West","All Midtown","Manhattan"
"4825",9441,3950,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4826",229,4500,1,1,"Midtown West","All Midtown","Manhattan"
"4827",459,2625,1,1,"Midtown West","All Midtown","Manhattan"
"4828",10180,2250,2,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4829",1424,3300,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"4830",6777,3500,0,1,"Midtown","All Midtown","Manhattan"
"4831",1327,11250,2,2,"Upper East Side","All Upper East Side","Manhattan"
"4832",6693,4995,3,2,"Morningside Heights","All Upper Manhattan","Manhattan"
"4833",10796,2500,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4834",6699,1850,1,1,"Prospect Lefferts Gardens","Prospect Park","Brooklyn"
"4835",4926,2990,0,1,"West Village","All Downtown","Manhattan"
"4836",68,3300,1,1,"Flatiron","All Downtown","Manhattan"
"4837",5066,4600,2,2,"DUMBO","Northwest Brooklyn","Brooklyn"
"4838",7692,6795,3,2,"Soho","All Downtown","Manhattan"
"4839",10897,1875,2,1,"Rego Park","Central Queens","Queens"
"4840",622,13500,4,2,"Upper West Side","All Upper West Side","Manhattan"
"4841",9298,9995,2,2,"Battery Park City","All Downtown","Manhattan"
"4842",9493,4130,2,2,"Midtown West","All Midtown","Manhattan"
"4843",7699,3000,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4844",3394,3800,2,1,"Park Slope","Prospect Park","Brooklyn"
"4845",5884,3050,1,1,"Long Island City","Northwest Queens","Queens"
"4846",2110,3300,1,1,"Midtown West","All Midtown","Manhattan"
"4847",3747,4700,3,2,"Prospect Heights","Prospect Park","Brooklyn"
"4848",10417,17250,3,3,"Gramercy Park","All Downtown","Manhattan"
"4849",10711,2800,1,1,"Greenwich Village","All Downtown","Manhattan"
"4850",10604,4300,2,1,"Battery Park City","All Downtown","Manhattan"
"4851",7096,5300,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4852",3697,7650,1,1,"Soho","All Downtown","Manhattan"
"4853",5483,3700,1,1,"Midtown East","All Midtown","Manhattan"
"4854",4371,1950,0,1,"Central Harlem","All Upper Manhattan","Manhattan"
"4855",5243,5995,0,1,"Financial District","All Downtown","Manhattan"
"4856",7683,3950,2,2,"Central Harlem","All Upper Manhattan","Manhattan"
"4857",7636,3750,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4858",3312,13000,2,2,"Upper East Side","All Upper East Side","Manhattan"
"4859",7937,1850,1,1,"Central Harlem","All Upper Manhattan","Manhattan"
"4860",2854,4200,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4861",10538,3950,1,1,"West Village","All Downtown","Manhattan"
"4862",10376,4885,1,1,"Midtown East","All Midtown","Manhattan"
"4863",7725,1750,1,1,"Brighton Beach","South Brooklyn","Brooklyn"
"4864",457,3799,1,1,"Midtown West","All Midtown","Manhattan"
"4865",1264,4150,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"4866",10261,5995,2,2,"Midtown East","All Midtown","Manhattan"
"4867",11048,6000,2,2,"East Village","All Downtown","Manhattan"
"4868",3340,6500,1,1,"Chelsea","All Downtown","Manhattan"
"4869",9186,11500,5,3,"Upper East Side","All Upper East Side","Manhattan"
"4870",659,8000,2,2,"Tribeca","All Downtown","Manhattan"
"4871",11149,3060,0,1,"Midtown West","All Midtown","Manhattan"
